ID,y
4142,95.943
4144,95.108
4145,103.89
4146,101.84
4150,95.089
4151,77.128
4154,94.708
4156,97.164
4157,109.07
4159,112.02
4160,96.103
4161,106.94
4168,95.233
4171,103.85
4172,110.47
4173,97.638
4175,94.932
4176,104.77
4177,95.108
4178,102.99
4179,99.704
4181,100.54
4183,97.851
4184,104.9
4185,92.964
4186,109.72
4188,108.43
4190,109.44
4192,92.789
4193,101.65
4194,111.68
4195,96.295
4196,77.983
4202,97.613
4203,103.96
4208,96.373
4209,108.81
4210,95.79
4211,106.07
4212,118.57
4214,104.3
4215,96.033
4216,107.85
4217,93.979
4219,95.827
4222,109.05
4224,78.501
4231,103.95
4232,97.851
4234,93.877
4236,95.108
4237,104.64
4240,97.107
4242,103.67
4243,94.371
4247,96.262
4248,108.21
4249,95.188
4254,103
4263,96.115
4265,108.8
4267,112.38
4268,109.08
4271,107
4272,96.786
4273,108.51
4274,93.789
4276,98.048
4278,94.37
4280,96.217
4281,109.03
4283,97.09
4284,109.35
4285,101.94
4286,107.14
4287,100.79
4288,110.81
4289,94.523
4290,77.326
4293,95.237
4296,105.29
4297,95.75
4299,96.426
4303,104.42
4310,100.45
4312,104.47
4318,104.71
4320,113.81
4322,93.996
4323,111.86
4325,104.26
4326,109.05
4328,105.81
4330,104.65
4332,108.66
4333,99.898
4335,97.216
4336,106.8
4338,102.36
4341,94.899
4342,101.41
4344,104.54
4347,97.873
4348,104.87
4351,105.51
4352,94.859
4353,104.98
4355,103.16
4356,94.379
4359,103.4
4360,103.21
4361,94.665
4364,97.713
4365,104.78
4368,95.518
4372,95.478
4374,94.046
4376,94.263
4377,105.22
4380,95.133
4383,104.47
4384,94.378
4385,97.46
4389,93.991
4391,95.436
4392,102.44
4393,93.479
4395,97.23
4396,111.35
4398,108.86
4399,101.21
4401,93.118
4406,97.88
4408,104.69
4412,104.87
4415,92.55
4418,103.32
4419,94.046
4420,78.073
4422,111.4
4423,94.046
4425,101.4
4428,95.856
4431,104.1
4434,99.605
4436,96.143
4437,108.83
4439,116.84
4440,95.118
4441,109.4
4444,101.21
4445,104.37
4446,95.809
4447,107.76
4452,105.61
4456,106.66
4457,94.579
4458,103.69
4460,94.379
4461,116.77
4462,96.43
4465,101.25
4466,95.784
4468,98.075
4469,105.65
4472,99.393
4475,93.404
4478,93.898
4479,109.57
4480,96.041
4483,78.789
4484,94.443
4485,104.07
4486,96.943
4488,95.27
4489,104.58
4490,95.374
4491,103.02
4492,102.1
4493,104.58
4494,94.718
4495,102.2
4498,77.064
4499,94.97
4500,102.89
4503,106.97
4505,101.41
4506,100.64
4507,96.337
4508,104.71
4510,109.09
4511,92.504
4513,97.477
4516,78.177
4519,95.461
4521,99.718
4531,93.869
4532,78.065
4533,99.424
4534,108.8
4536,104.71
4537,94.579
4539,102.26
4542,102.75
4545,93.164
4549,93.069
4551,95.453
4554,102.81
4556,108.84
4559,108.46
4561,108.35
4562,107.81
4566,110.6
4569,92.631
4570,111.35
4573,95.874
4574,99.636
4575,92.703
4577,94.902
4578,109.08
4580,107.12
4582,94.866
4583,111.4
4585,95.027
4587,104.71
4595,93.947
4596,107.41
4601,96.975
4602,109.23
4603,95.48
4605,107.52
4606,96.942
4607,104.37
4608,95.791
4610,95.64
4613,105.05
4617,97.893
4618,109.28
4619,92.783
4620,95.292
4622,99.754
4625,94.379
4626,104.71
4627,95.252
4629,94.218
4631,93.071
4633,104.71
4634,107.69
4635,94.755
4639,95.399
4640,106.56
4642,103.19
4644,101.75
4646,104.71
4647,94.558
4648,77.936
4649,92.467
4650,108.8
4655,93.069
4660,95.352
4661,108.51
4662,92.547
4663,110.23
4665,94.798
4666,107.93
4667,104.47
4668,94.612
4670,96.271
4671,101.4
4672,97.552
4673,103.25
4675,103.96
4676,95.549
4677,105.69
4680,96.509
4682,95.312
4683,109.17
4685,104.87
4686,94.549
4688,111.53
4690,104.71
4692,112.52
4693,94.29
4697,93.236
4700,106.92
4702,107.32
4707,116.77
4708,94.13
4710,86.072
4716,102.03
4717,96.36
4718,94.532
4720,96.343
4721,79.978
4723,99.464
4726,108.88
4727,92.572
4729,93.379
4731,94.746
4732,108.25
4735,101.62
4736,104.55
4737,95.464
4738,106.85
4739,108.87
4744,104.06
4747,94.754
4749,104.83
4750,94.13
4752,111.42
4755,101.55
4756,104.63
4757,109.09
4758,92.834
4759,103.57
4763,96.684
4764,104.32
4765,97.055
4766,95.081
4767,107.79
4769,109.56
4770,96.856
4771,76.793
4772,104.8
4774,111.73
4776,105.95
4777,108.23
4778,99.471
4780,95.797
4784,96.009
4786,95.908
4787,77.878
4788,101.67
4789,111.42
4791,104.21
4792,95.038
4795,110.57
4796,94.477
4803,94.99
4805,98.813
4807,96.2
4809,98.695
4816,95.242
4817,79.263
4818,92.427
4820,94.485
4821,103
4823,109.01
4824,94.93
4825,108.24
4829,94.605
4830,97.654
4831,109.13
4833,101.44
4836,96.374
4837,111.53
4838,94.659
4840,93.868
4841,78.042
4842,92.851
4843,107.69
4844,100.67
4849,105.04
4851,100.97
4852,96.254
4858,96.196
4860,97.654
4863,108.57
4864,98.415
4865,110.09
4867,98.259
4868,96.34
4869,109.41
4873,94.446
4875,101.22
4876,107.66
4877,100.1
4878,109.13
4880,77.837
4886,109.95
4888,104.16
4889,93.999
4890,106.77
4893,102.09
4895,100.53
4896,105.13
4899,95.607
4901,99.901
4902,108.44
4903,94.21
4904,111.42
4910,94.893
4912,92.545
4915,98.674
4916,105.18
4917,99.359
4920,104.8
4927,103.12
4928,94.841
4931,104.38
4934,100.31
4936,97.166
4939,104.6
4942,108.19
4943,97.827
4944,103.75
4945,93.818
4947,108.89
4948,96.326
4951,95.75
4952,111.42
4953,94.868
4956,94.21
4957,108.21
4958,95.871
4960,95.557
4968,95.948
4969,103.01
4971,104.94
4973,111.65
4975,114.35
4976,93.732
4978,99.342
4979,102.39
4982,96.733
4983,105.81
4984,99.642
4985,116.77
4986,98.112
4987,116.72
4988,101.54
4994,94.447
4995,97.17
5002,79.118
5004,97.076
5005,102.86
5006,95.071
5007,103.03
5009,106.88
5011,111.65
5014,101.33
5015,105.37
5018,98.477
5019,110.91
5020,100.38
5021,107.42
5022,95.535
5023,98.582
5025,97.644
5032,99.936
5034,95.39
5036,94.276
5038,96.347
5039,110.03
5046,97.731
5049,110.91
5051,95.71
5052,94.296
5053,111.73
5054,97.373
5055,94.876
5057,94.363
5059,100.4
5062,99.204
5063,107.79
5065,111.37
5069,94.265
5071,98.886
5074,107.31
5075,94.394
5076,114.22
5077,77.869
5079,105.46
5080,96.638
5081,111.41
5083,104.98
5088,103.89
5089,101.44
5093,105.15
5094,103.83
5095,101.63
5099,106.63
5101,108.56
5103,103.03
5104,101.91
5105,107.65
5107,93.449
5108,110.24
5109,101.27
5111,99.795
5112,109.07
5113,100.17
5114,105.59
5115,96.084
5118,98.029
5122,97.271
5123,78.041
5125,93.877
5127,103.62
5128,104.16
5129,113.72
5132,95.108
5134,103.04
5135,96.006
5137,108.89
5142,94.107
5143,104.12
5144,98.166
5148,98.595
5149,96.127
5150,103.92
5154,78.025
5155,95.151
5159,95.453
5164,96.331
5165,112.78
5166,99.993
5167,104.16
5169,95.401
5171,92.716
5172,108.84
5176,97.135
5184,102.72
5185,97.445
5186,101.79
5188,101.82
5189,107.58
5190,94.262
5191,112.78
5193,109.13
5196,94.76
5199,77.705
5200,104
5203,94.993
5204,110.95
5205,94.534
5207,98.012
5208,101.99
5212,102.02
5214,98.928
5218,95.762
5220,94.015
5222,93.396
5224,98.314
5225,104.74
5227,109.08
5229,105.65
5232,92.589
5233,116.91
5234,99.909
5237,111.28
5239,107.58
5240,93.98
5241,111.02
5244,100.83
5248,108.3
5251,92.546
5253,93.961
5255,95.724
5256,101.02
5257,97.582
5259,98.678
5260,108
5266,96.122
5268,94.702
5275,111.34
5276,107.72
5277,95.277
5279,92.85
5280,105.2
5281,93.526
5283,99.309
5284,77.669
5285,97.095
5286,103.55
5287,94.233
5289,96.259
5290,109.13
5292,111.95
5293,96.549
5294,102.92
5297,94.756
5299,95.481
5302,97.529
5305,77.693
5306,94.174
5308,93.539
5309,94.402
5310,108.51
5312,108.33
5316,111.28
5317,95.258
5319,78.065
5320,97.552
5323,100.51
5329,101.74
5331,109.03
5334,108.15
5336,109.15
5338,104.91
5341,97.97
5345,97.627
5348,94.251
5349,106.34
5355,99.196
5356,95.686
5360,105.11
5362,106.6
5364,112.46
5366,100.32
5367,98.878
5368,98.117
5370,96.018
5371,77.799
5373,105.18
5375,111.28
5376,94.984
5378,112.12
5379,96.422
5383,98.119
5384,101.54
5389,108.81
5391,78.01
5393,108.07
5395,108.73
5397,109.11
5398,93.08
5399,108.95
5401,118.55
5402,94.683
5403,109.23
5404,94.573
5407,77.962
5408,95.527
5413,103.75
5414,99.381
5417,94.761
5418,111.95
5420,112.9
5421,95.405
5424,100.41
5425,110.95
5426,95.29
5429,107.46
5431,97.702
5437,102.94
5440,93.985
5444,104.29
5446,105.82
5447,95.452
5451,95.688
5452,105.89
5455,99.909
5456,93.805
5458,96.377
5459,104.81
5460,97.091
5462,95.161
5463,107.69
5464,95.658
5465,108.93
5466,98.661
5467,103.31
5468,98.918
5469,110.58
5472,96.414
5474,100.29
5475,111.63
5476,97.451
5479,105.76
5480,111.43
5482,100.49
5485,93.199
5486,118.68
5488,80.902
5495,105.65
5496,96.216
5497,108.56
5499,106.71
5503,94.461
5504,98.94
5507,97.629
5509,99.88
5511,95.945
5512,109.34
5516,111.1
5517,98.565
5518,103.97
5521,94.237
5522,104.76
5527,97.804
5528,94.335
5529,107.6
5532,101.38
5533,100.66
5535,108.55
5536,100.91
5540,97.335
5547,96.233
5548,110.88
5550,77.997
5551,94.572
5554,108.89
5555,95.596
5559,106.81
5560,97.6
5561,109.5
5562,94.833
5563,114.1
5565,77.734
5566,96.547
5567,103.36
5568,94.884
5572,95.413
5574,103.78
5576,101
5579,108.94
5580,76.15
5581,93.857
5583,94.315
5584,108.73
5586,107.27
5587,96.342
5589,102.64
5591,102.91
5592,93.812
5593,101.52
5594,96.114
5595,77.776
5596,111.46
5597,97.944
5598,116.67
5599,93.83
5602,108.89
5603,96.114
5605,94.864
5607,95.001
5608,103.12
5609,93.412
5610,93.234
5612,94.079
5613,107.44
5614,95.367
5616,97.459
5621,94.866
5623,101.52
5628,115.73
5629,93.939
5631,101.12
5633,106.58
5638,104.54
5639,101.15
5640,104.86
5645,95.661
5646,77.981
5649,98.238
5653,100.51
5655,111.83
5656,94.878
5658,94.298
5662,118.63
5663,93.334
5667,93.554
5670,93.83
5671,102.75
5672,101.66
5673,103.48
5674,98.041
5675,100.67
5676,94.988
5679,111.56
5683,108.61
5687,96.051
5688,78.004
5690,94.384
5691,110.57
5692,94.213
5693,105.31
5694,94.983
5697,109.22
5698,93.889
5699,111.37
5704,94.582
5707,111.56
5709,101.68
5710,96.324
5714,94.158
5718,99.637
5721,96.832
5723,96.393
5724,111.37
5725,94.283
5726,104.58
5729,98.203
5730,103.75
5731,94.568
5733,78
5736,93.771
5741,101.67
5745,111.1
5747,98.081
5748,105.33
5750,107.17
5751,101.65
5752,94.209
5754,94.646
5755,96.688
5757,96.483
5758,118.26
5760,104.21
5762,103.23
5766,104.2
5768,97.859
5769,116.97
5770,95.745
5771,108.31
5772,95.237
5773,108.12
5774,94.506
5776,93.159
5777,111.37
5778,94.928
5780,110.02
5782,94.641
5783,77.936
5784,97.721
5786,99.431
5788,95.96
5789,105.39
5790,93.758
5791,105.54
5793,101.71
5794,94.644
5796,116.9
5797,97.171
5801,93.439
5803,96.051
5804,107.94
5805,94.108
5806,77.946
5808,110.52
5813,94.675
5815,95.977
5816,103.53
5822,96.233
5823,111.17
5825,103.57
5827,108.77
5829,102.64
5830,100.16
5831,104.64
5832,96.061
5833,110.52
5837,115.69
5838,94.799
5839,96.909
5842,104.86
5844,109.44
5845,100.15
5846,107.9
5848,77.927
5850,107.92
5851,93.319
5853,97.859
5854,104.43
5858,104.86
5860,108.64
5864,104.17
5866,96.737
5867,111.56
5868,93.615
5869,108.39
5870,94.411
5871,105.49
5874,112.72
5876,108.58
5877,92.617
5878,95.668
5879,110.85
5880,100.07
5884,94.074
5886,110.43
5890,100.39
5896,95.702
5897,103.33
5898,97.859
5901,104.99
5903,111.62
5906,93.234
5908,111.39
5909,95.368
5910,107.44
5911,94.644
5912,112.29
5914,112.72
5919,111.5
5924,96.743
5926,96.041
5929,103.67
5930,102.14
5932,98.922
5933,111.36
5934,95.674
5935,108.78
5936,97.984
5937,108.27
5938,98.206
5939,105.13
5942,102.03
5943,96.271
5944,101.88
5946,111.24
5951,94.033
5953,103.38
5954,94.698
5957,104.18
5961,99.093
5962,104.29
5964,77.259
5965,96.183
5968,112.49
5969,97.355
5974,93.485
5975,97.578
5978,78.033
5981,103.81
5982,95.928
5983,104.47
5989,105.84
5991,96.1
5992,100.77
5995,103.98
5996,103.08
5997,107.75
5998,94.194
5999,74.739
6001,108.44
6002,99.395
6003,99.283
6004,94.698
6006,112.51
6007,99.275
6011,101.55
6012,105.01
6014,94.7
6015,103.51
6016,93.469
6017,108.07
6018,97.759
6024,94.903
6025,104.26
6026,110.53
6028,107.09
6029,77.918
6030,100.27
6036,112.49
6040,94.15
6041,108.89
6042,94.519
6044,95.888
6045,105.63
6047,104.69
6048,99.849
6049,103.44
6051,116.63
6052,105.18
6053,92.421
6054,108.52
6058,101.59
6059,96.982
6062,97.619
6063,116.82
6064,102.5
6065,94.15
6067,95.776
6068,109.24
6070,103.3
6071,104.19
6072,110.53
6080,110.53
6081,100.94
6084,104.25
6087,96.704
6089,103.77
6092,110.53
6094,94.731
6095,111.63
6097,110.74
6100,99.015
6104,105.31
6105,94.968
6106,106.61
6107,77.755
6108,98.654
6109,110.53
6110,94.349
6114,110.53
6116,96.646
6117,100.56
6118,94.871
6123,78.063
6125,111.84
6128,101.82
6130,103.33
6132,107.57
6137,78.174
6139,111.3
6140,95.119
6141,110.74
6142,105.99
6144,104.29
6145,95.848
6146,100.87
6149,93.363
6156,94.774
6159,110.9
6160,95.119
6162,103.35
6164,106.24
6165,94.884
6168,78.116
6169,110.58
6170,91.315
6171,108.34
6172,92.785
6173,109.81
6176,98.067
6177,92.988
6178,96.929
6180,97.71
6181,105.12
6182,97.878
6185,92.376
6186,107.69
6188,108.42
6189,97.464
6192,104.25
6193,96.241
6194,105.63
6195,96.843
6196,115.53
6197,94.761
6201,109.01
6202,93.704
6203,102.16
6204,94.946
6207,118.62
6209,96.444
6210,100.19
6211,108.84
6213,108.73
6216,92.86
6217,94.888
6219,94.136
6222,77.794
6223,100.69
6235,97.697
6240,95.822
6242,94.83
6247,98.084
6251,105.91
6254,108.23
6255,95.659
6260,102.91
6261,94.657
6262,103.65
6264,108.21
6269,105.22
6271,100.57
6275,107.5
6276,96.116
6278,98.338
6279,111.23
6281,105.82
6284,93.352
6286,92.925
6287,77.976
6288,95.83
6292,95.999
6293,94.776
6295,96.585
6298,112.12
6300,108.04
6304,105.18
6308,112.15
6310,96.307
6312,110.53
6320,94.655
6324,93.716
6325,108.6
6330,95.884
6336,107.48
6340,99.353
6341,97.697
6342,103.05
6344,95.463
6345,104.79
6347,110.95
6348,95.972
6349,112.12
6351,77.83
6353,108
6354,94.782
6357,94.717
6358,102.93
6360,103.32
6363,115.44
6364,92.484
6368,111.83
6370,99.576
6371,95.255
6377,95.642
6379,101.21
6381,96.125
6382,78.001
6383,110.86
6388,107.08
6390,109.66
6392,102.67
6393,102.29
6395,93.715
6398,103.06
6401,77.94
6402,95.234
6403,107.96
6405,95.12
6406,92.705
6407,111.41
6409,104.7
6411,94.858
6413,94.599
6416,101.28
6417,102.43
6418,94.374
6419,118.86
6420,108.26
6426,110.58
6429,96.249
6430,96.247
6431,107.96
6432,96.575
6434,100.34
6437,111.56
6438,95.229
6439,102.68
6440,96.148
6441,96.778
6442,110.38
6443,99.52
6445,98.135
6448,111.41
6450,107.81
6453,98.191
6455,100.24
6457,93.344
6458,103.55
6461,94.915
6464,108.67
6467,99.176
6469,98.129
6470,78.221
6471,94.851
6473,102.61
6474,96.126
6479,94.877
6481,97.983
6484,109.05
6495,103.47
6496,108.48
6505,106.22
6506,99.257
6508,98.04
6509,94.576
6510,105.74
6512,103.99
6513,94.485
6514,107.57
6515,94.845
6519,95.901
6521,96.218
6523,78.031
6525,105.46
6526,96.966
6528,96.293
6529,105.84
6531,104.56
6533,104.23
6534,96.271
6535,111.27
6536,93.396
6537,108.9
6540,94.078
6541,110.86
6547,97.652
6548,104.43
6551,109.69
6553,104.02
6555,104.66
6556,97.642
6561,78.02
6564,96.25
6565,111.27
6568,97.11
6569,110.38
6573,99.911
6574,95.131
6577,110.4
6579,115.73
6581,97.38
6582,107.65
6585,104.32
6586,96.779
6589,103.84
6590,77.763
6593,103.38
6594,109.22
6595,91.788
6599,100.39
6600,95.974
6601,111.18
6602,92.44
6603,111.41
6604,91.319
6607,103.94
6608,105.74
6609,94.911
6611,97.523
6613,110.38
6614,94.86
6616,96.039
6617,110.38
6618,94.569
6619,100.47
6621,104.66
6627,101.8
6629,108.19
6631,77.942
6634,94.398
6636,94.487
6638,97.11
6639,110.38
6641,111.19
6642,93.382
6651,115.38
6654,77.937
6657,100.21
6663,96.285
6665,104.22
6666,100.02
6668,94.589
6669,104.84
6670,101.15
6671,95.41
6673,97.161
6675,93.922
6676,77.836
6677,95.608
6679,93.735
6680,108.08
6681,105.74
6685,105.62
6688,96.18
6689,91.278
6690,99.485
6692,110.38
6693,95.975
6694,98.426
6698,118.62
6699,94.122
6700,108.12
6701,93.344
6702,108.42
6704,91.278
6707,104.24
6712,111.54
6713,94.236
6715,101.35
6721,106.8
6722,94.099
6723,108.32
6724,96.829
6725,118.64
6731,108.47
6735,78.665
6736,101.52
6737,111.77
6738,98.26
6739,103.94
6741,104.51
6743,94.931
6745,94.589
6747,106.66
6749,92.817
6750,104.48
6751,118.22
6752,100.97
6753,110.38
6755,109.23
6756,94.141
6757,103.06
6759,110.68
6761,94.338
6763,94.851
6764,117.2
6765,95.353
6766,108.05
6768,112.55
6771,91.278
6773,95.523
6774,101.53
6778,105.59
6779,100.86
6781,93.102
6784,98.228
6786,94.515
6787,97.801
6790,94.357
6793,100.82
6795,110.36
6798,109.13
6806,102.28
6807,103.27
6810,94.3
6815,106.29
6816,94.283
6817,101.36
6818,93.949
6819,104.68
6820,102.31
6822,95.899
6823,116.48
6824,110.49
6825,96.126
6828,78.01
6829,110.68
6831,107.89
6832,93.174
6833,109.93
6834,94.832
6836,98.837
6837,111.52
6838,93.294
6840,98.832
6843,93.144
6845,92.557
6846,94.74
6847,110.23
6851,102.92
6852,95.927
6853,104.19
6858,98.955
6861,109.12
6863,110.82
6864,77.957
6865,92.354
6866,111.25
6867,95.692
6868,100.85
6869,95.787
6870,110.49
6874,106.59
6875,95.312
6877,112.5
6878,93.318
6880,96.562
6883,107.49
6884,96.305
6886,94.524
6890,96.357
6893,107.17
6894,94.52
6899,112.5
6900,98.84
6904,103.34
6905,109.14
6906,93.965
6910,95.997
6912,102.04
6913,112.63
6920,93.833
6922,94.744
6923,110.36
6926,98.384
6927,106.99
6928,94.502
6931,112.76
6933,96.74
6936,93.795
6937,111.3
6939,95.698
6941,95.122
6942,104.31
6943,101.45
6944,99.765
6945,96.72
6946,103.37
6947,116.64
6949,104.91
6951,104.94
6953,105.67
6954,93.839
6955,108.11
6963,108.89
6964,98.792
6966,94.904
6968,94.896
6970,105.02
6972,105.38
6976,108.26
6978,111.25
6981,98.001
6985,103.83
6986,93.11
6987,105.97
6989,103.31
6991,116.48
6993,112.85
6994,94.348
6995,112.61
6996,95.278
6997,112.43
6998,77.482
7001,109.16
7003,105.29
7006,96.162
7008,101.04
7010,92.49
7011,95.384
7012,95.729
7013,94.041
7014,109.31
7017,102.32
7018,94.92
7019,92.42
7023,96.64
7024,101.67
7025,92.9
7026,109.17
7027,93.529
7028,113.22
7030,110.36
7031,94.896
7033,107.74
7036,96.681
7037,95.787
7039,94.301
7044,93.657
7045,111.52
7046,99.874
7049,103.87
7050,96.849
7051,105.02
7054,110.44
7055,106.03
7057,96.228
7060,112.5
7061,97.724
7063,93.081
7064,109.08
7067,96.562
7071,97.569
7074,103.13
7075,94.816
7078,111.52
7079,91.024
7080,104.35
7081,96.782
7082,111.63
7083,95.683
7085,112.93
7092,104.77
7094,95.967
7100,94.201
7101,108.26
7102,111.25
7104,109.15
7105,97.724
7106,94.499
7107,100.34
7108,77.777
7109,94.217
7110,111.3
7112,103.56
7113,105.58
7114,102.28
7116,111.34
7117,97.939
7118,103.36
7120,95.066
7121,104.42
7123,103.21
7124,96.196
7127,105.15
7131,103.27
7132,93.949
7133,92.49
7134,108.7
7135,91.279
7136,108.85
7137,94.904
7141,94.706
7144,104.65
7147,107.97
7148,96.35
7150,92.941
7151,95.066
7152,103.5
7154,94.047
7156,96.428
7157,105.37
7159,116.66
7161,97.561
7163,94.306
7164,101.39
7167,77.822
7169,105.01
7170,95.133
7173,94.904
7174,104.86
7177,108.57
7178,104.1
7179,94.652
7180,78.807
7181,110.81
7182,95.918
7184,94.654
7185,113.07
7186,95.184
7187,114.24
7188,96.452
7189,108.66
7191,102.89
7193,109.16
7197,94.34
7199,93.414
7200,111.63
7201,91.279
7204,98.771
7207,107.84
7209,110.82
7210,95.007
7211,103.52
7213,94.643
7214,112.43
7216,111.15
7217,97.038
7220,112.26
7224,110.36
7225,95.971
7226,111.15
7227,94.434
7234,113.07
7236,78.423
7239,105.27
7240,93.865
7242,116.16
7244,107.02
7245,94.326
7247,105.34
7248,95.301
7249,116.83
7250,108.8
7251,96.121
7252,108.46
7253,77.979
7256,95.016
7260,94.796
7261,108.84
7264,103.62
7269,110.42
7270,95.055
7273,112.11
7279,97.404
7281,111.21
7284,101.39
7285,107.09
7286,116.89
7287,93.355
7289,94.485
7292,92.566
7293,111.48
7296,95.304
7297,108.88
7298,93.756
7299,109.88
7301,103.13
7304,107.27
7306,106.74
7308,94.485
7309,94.605
7312,93.376
7313,77.979
7314,93.878
7316,95.158
7319,109.11
7321,101.05
7323,96.03
7324,103.59
7325,94.084
7328,98.338
7330,77.816
7334,93.963
7337,113.06
7338,101.8
7339,94.017
7341,94.784
7342,111.66
7344,106.7
7345,108.83
7347,109.1
7349,111.21
7350,97.293
7353,100.31
7355,109.49
7356,95.602
7357,112.17
7358,101.24
7360,94.808
7363,102.09
7364,94.913
7366,103.13
7368,96.196
7369,107.85
7370,93.395
7373,96.667
7374,105.11
7375,97.223
7377,95.495
7379,97.034
7380,116.71
7382,105.7
7383,97.081
7385,97.418
7386,104.06
7391,97.442
7394,97.556
7396,108.8
7397,96.039
7399,95.42
7400,104.32
7403,78.018
7405,107.28
7408,104.87
7414,111.17
7416,100.45
7417,94.176
7419,95.95
7420,100.88
7421,96.733
7422,95.063
7423,101.83
7425,77.848
7430,98.116
7432,97.864
7433,101.36
7434,107.55
7436,109.89
7437,92.621
7438,105.34
7440,102.25
7441,97.523
7442,106.85
7445,102.28
7446,98.438
7448,108.48
7450,99.437
7451,94.466
7454,104.89
7455,96.726
7457,108.86
7459,98.34
7462,99.419
7464,94.466
7465,104.21
7466,97.271
7467,105.54
7469,107.45
7472,94.25
7473,110.37
7479,93.963
7480,104.76
7484,106.21
7491,96.12
7494,103.23
7495,97.029
7501,95.047
7503,93.329
7504,105.7
7505,91.044
7508,108.99
7509,93.164
7510,77.979
7511,111.37
7515,100.73
7516,103.2
7517,92.233
7518,102.11
7519,96.102
7521,101.39
7522,103.05
7524,103.11
7526,104.02
7527,94.106
7528,103.05
7529,96.135
7534,105.25
7537,108.27
7538,93.916
7540,100.23
7541,108.83
7545,111.05
7551,112.46
7553,96.55
7554,103.28
7555,94.525
7561,109.07
7562,108.95
7564,102.12
7565,102.45
7566,94.893
7567,110.7
7569,102.79
7570,96.014
7571,115.43
7572,101.7
7574,101.89
7578,109.07
7579,94.345
7586,94.451
7587,75.828
7590,96.184
7593,110.37
7594,99.478
7595,94.893
7600,94.804
7601,77.289
7602,93.695
7603,114.76
7604,94.314
7606,97.521
7608,112.77
7613,78.175
7615,107.54
7616,109.94
7617,108.76
7618,94.106
7619,105.15
7622,99.003
7623,103.07
7624,103.78
7625,103.23
7626,96.801
7627,103.73
7628,78.019
7631,104.38
7632,105.6
7633,94.051
7634,104.35
7635,94.502
7636,112.43
7637,112.43
7639,94.756
7640,77.854
7644,111.71
7645,93.406
7648,103.61
7649,95.382
7650,110.64
7652,104.21
7653,94.936
7655,96.1
7659,108.74
7662,97.068
7664,95.187
7666,98.867
7668,100.08
7669,106.3
7670,93.675
7672,102.79
7673,108.17
7678,94.382
7679,78.983
7680,103.89
7683,93.181
7685,116.89
7688,94.737
7690,109.67
7692,95.82
7693,96.884
7695,113.06
7696,96.69
7698,96.68
7699,108.07
7702,96.117
7703,111.21
7704,94.42
7707,111.37
7713,78.086
7715,104.58
7717,109.53
7718,98.21
7719,105.28
7721,102.93
7722,96.12
7725,98.823
7727,102.33
7730,79.75
7733,92.956
7735,102.84
7740,111.25
7741,107.47
7742,94.503
7744,102.96
7747,96.212
7750,78.029
7752,108.65
7754,108.61
7756,103.97
7757,95.741
7758,104.71
7760,103.9
7761,95.231
7763,103.77
7765,93.953
7767,112.46
7768,96.425
7771,94.271
7773,92.05
7774,109.96
7776,100.81
7779,98.011
7783,99.797
7786,105.4
7787,99.053
7789,101.01
7791,96.364
7793,97.291
7794,105.02
7795,94.984
7799,77.987
7800,100.79
7802,96.456
7805,101.63
7807,102.68
7808,101.78
7811,104.92
7817,109.59
7818,105.58
7819,94.554
7822,94.198
7823,107.29
7825,108.11
7828,93.959
7832,94.811
7833,78.033
7834,102.94
7835,96.997
7837,95.332
7840,94.487
7842,96.161
7843,107.3
7844,95.87
7846,95.231
7850,97.69
7853,111.26
7855,113
7858,101.52
7863,108.37
7865,111.59
7866,99.156
7868,93.194
7869,108.75
7871,77.789
7872,100.04
7874,103.15
7877,107.46
7878,93.423
7879,108.1
7881,94.471
7883,102.99
7885,101.3
7886,96.479
7889,96.925
7890,102.91
7891,99.324
7893,92.568
7894,95.207
7896,110.53
7898,102.79
7901,100.3
7902,109.1
7904,100.33
7905,94.658
7906,102.05
7909,94.597
7910,103.26
7913,100.72
7918,111.65
7919,91.349
7923,94.548
7925,95.228
7927,92.55
7930,101.65
7932,94.441
7933,95.236
7935,95.733
7939,101.83
7942,93.89
7943,106.21
7945,102
7946,96.231
7948,98.513
7949,110.28
7950,94.802
7951,112.46
7955,103.17
7959,94.838
7960,111.25
7961,94.958
7962,103.18
7964,100.86
7965,96.622
7966,111.7
7967,105.25
7968,97.07
7971,104.54
7974,91.349
7976,102.39
7978,109.67
7982,111.25
7983,94.564
7984,104.67
7986,95.659
7989,110.28
7991,109.1
7992,107.25
7993,99.516
7994,111.31
7995,94.811
7997,94.468
7998,104.67
7999,109.59
8002,93.291
8007,94.652
8009,101.05
8011,94.456
8013,97.466
8015,104
8017,109.13
8019,116.79
8023,102.31
8024,111.68
8026,109.46
8027,95.353
8029,94.221
8030,108.05
8031,94.093
8033,96.972
8035,98.839
8036,100.09
8039,105.02
8042,92.421
8044,94.651
8046,78.481
8048,109.31
8049,94.658
8050,103.95
8053,101.92
8054,93.434
8059,94.816
8061,95.511
8062,107.76
8064,112.15
8066,98.939
8067,94.563
8068,95.813
8070,96.033
8071,111.65
8072,95.724
8076,95.506
8080,94.61
8081,110.62
8084,100.64
8087,104.34
8089,92.857
8090,116.99
8091,104.55
8094,133.36
8100,94.719
8101,95.782
8110,93.509
8111,109.1
8112,93.076
8115,104.24
8116,97.303
8118,112.15
8121,118.89
8125,108.44
8127,102.78
8128,96.95
8129,108.82
8131,97.54
